province_code,province,area_type,year,period,value
3400,DI YOGYAKARTA,Perkotaan+Perdesaan,2007,Tahunan,1.12
3400,DI YOGYAKARTA,Perkotaan+Perdesaan,2008,Tahunan,0.92
3500,JAWA TIMUR,Perkotaan,2007,Tahunan,0.79
3500,JAWA TIMUR,Perkotaan,2008,Tahunan,0.61
3500,JAWA TIMUR,Perdesaan,2007,Tahunan,1.49
3500,JAWA TIMUR,Perdesaan,2008,Tahunan,1.23
3500,JAWA TIMUR,Perkotaan+Perdesaan,2007,Tahunan,1.15
3500,JAWA TIMUR,Perkotaan+Perdesaan,2008,Tahunan,0.93
3600,BANTEN,Perkotaan,2007,Tahunan,0.28
3600,BANTEN,Perkotaan,2008,Tahunan,0.31
3600,BANTEN,Perdesaan,2007,Tahunan,0.44
3600,BANTEN,Perdesaan,2008,Tahunan,0.23
3600,BANTEN,Perkotaan+Perdesaan,2007,Tahunan,0.34
3600,BANTEN,Perkotaan+Perdesaan,2008,Tahunan,0.28
5100,BALI,Perkotaan,2007,Tahunan,0.27
5100,BALI,Perkotaan,2008,Tahunan,0.15
5100,BALI,Perdesaan,2007,Tahunan,0.18
5100,BALI,Perdesaan,2008,Tahunan,0.22
5100,BALI,Perkotaan+Perdesaan,2007,Tahunan,0.23
5100,BALI,Perkotaan+Perdesaan,2008,Tahunan,0.18
5200,NUSA TENGGARA BARAT,Perkotaan,2007,Tahunan,2.24
5200,NUSA TENGGARA BARAT,Perkotaan,2008,Tahunan,1.76
5200,NUSA TENGGARA BARAT,Perdesaan,2007,Tahunan,1.04
5200,NUSA TENGGARA BARAT,Perdesaan,2008,Tahunan,0.93
5200,NUSA TENGGARA BARAT,Perkotaan+Perdesaan,2007,Tahunan,1.54
5200,NUSA TENGGARA BARAT,Perkotaan+Perdesaan,2008,Tahunan,1.28
5300,NUSA TENGGARA TIMUR,Perkotaan,2007,Tahunan,1.29
5300,NUSA TENGGARA TIMUR,Perkotaan,2008,Tahunan,0.89
5300,NUSA TENGGARA TIMUR,Perdesaan,2007,Tahunan,1.35
5300,NUSA TENGGARA TIMUR,Perdesaan,2008,Tahunan,1.45
5300,NUSA TENGGARA TIMUR,Perkotaan+Perdesaan,2007,Tahunan,1.34
5300,NUSA TENGGARA TIMUR,Perkotaan+Perdesaan,2008,Tahunan,1.35
6100,KALIMANTAN BARAT,Perkotaan,2007,Tahunan,0.49
6100,KALIMANTAN BARAT,Perkotaan,2008,Tahunan,0.54
6100,KALIMANTAN BARAT,Perdesaan,2007,Tahunan,0.38
6100,KALIMANTAN BARAT,Perdesaan,2008,Tahunan,0.37
6100,KALIMANTAN BARAT,Perkotaan+Perdesaan,2007,Tahunan,0.41
6100,KALIMANTAN BARAT,Perkotaan+Perdesaan,2008,Tahunan,0.42
6200,KALIMANTAN TENGAH,Perkotaan,2007,Tahunan,0.38
6200,KALIMANTAN TENGAH,Perkotaan,2008,Tahunan,0.19
6200,KALIMANTAN TENGAH,Perdesaan,2007,Tahunan,0.57
6200,KALIMANTAN TENGAH,Perdesaan,2008,Tahunan,0.46
6200,KALIMANTAN TENGAH,Perkotaan+Perdesaan,2007,Tahunan,0.51
6200,KALIMANTAN TENGAH,Perkotaan+Perdesaan,2008,Tahunan,0.37
6300,KALIMANTAN SELATAN,Perkotaan,2007,Tahunan,0.14
6300,KALIMANTAN SELATAN,Perkotaan,2008,Tahunan,0.16
6300,KALIMANTAN SELATAN,Perdesaan,2007,Tahunan,0.18
6300,KALIMANTAN SELATAN,Perdesaan,2008,Tahunan,0.34
6300,KALIMANTAN SELATAN,Perkotaan+Perdesaan,2007,Tahunan,0.16
6300,KALIMANTAN SELATAN,Perkotaan+Perdesaan,2008,Tahunan,0.27
6400,KALIMANTAN TIMUR,Perkotaan,2007,Tahunan,0.28
6400,KALIMANTAN TIMUR,Perkotaan,2008,Tahunan,0.24
6400,KALIMANTAN TIMUR,Perdesaan,2007,Tahunan,0.76
6400,KALIMANTAN TIMUR,Perdesaan,2008,Tahunan,0.65
6400,KALIMANTAN TIMUR,Perkotaan+Perdesaan,2007,Tahunan,0.46
6400,KALIMANTAN TIMUR,Perkotaan+Perdesaan,2008,Tahunan,0.39
7100,SULAWESI UTARA,Perkotaan,2007,Tahunan,0.31
7100,SULAWESI UTARA,Perkotaan,2008,Tahunan,0.3
7100,SULAWESI UTARA,Perdesaan,2007,Tahunan,0.6
7100,SULAWESI UTARA,Perdesaan,2008,Tahunan,0.45
7100,SULAWESI UTARA,Perkotaan+Perdesaan,2007,Tahunan,0.47
7100,SULAWESI UTARA,Perkotaan+Perdesaan,2008,Tahunan,0.38
7200,SULAWESI TENGAH,Perkotaan,2007,Tahunan,0.56
7200,SULAWESI TENGAH,Perkotaan,2008,Tahunan,0.6
7200,SULAWESI TENGAH,Perdesaan,2007,Tahunan,1.6
7200,SULAWESI TENGAH,Perdesaan,2008,Tahunan,1.63
7200,SULAWESI TENGAH,Perkotaan+Perdesaan,2007,Tahunan,1.38
7200,SULAWESI TENGAH,Perkotaan+Perdesaan,2008,Tahunan,1.41
