province_code,province,area_type,year,period,value
3300,PROV JAWA TENGAH,Tidak ada,2024,Januari,-0.08
3300,PROV JAWA TENGAH,Tidak ada,2024,Februari,0.57
3300,PROV JAWA TENGAH,Tidak ada,2024,Maret,0.6
3300,PROV JAWA TENGAH,Tidak ada,2024,April,0.2
3300,PROV JAWA TENGAH,Tidak ada,2024,Mei,-0.22
3300,PROV JAWA TENGAH,Tidak ada,2024,Juni,-0.28
3300,PROV JAWA TENGAH,Tidak ada,2024,Juli,-0.13
3300,PROV JAWA TENGAH,Tidak ada,2024,Agustus,-0.07
3300,PROV JAWA TENGAH,Tidak ada,2024,September,0.05
3300,PROV JAWA TENGAH,Tidak ada,2024,Oktober,0.19
3300,PROV JAWA TENGAH,Tidak ada,2024,November,0.26
3300,PROV JAWA TENGAH,Tidak ada,2024,Desember,0.57
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Januari,-0.02
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Februari,0.39
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Maret,0.43
3400,PROV DI YOGYAKARTA,Tidak ada,2024,April,0.09
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Mei,-0.08
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Juni,-0.25
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Juli,-0.03
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Agustus,0.05
3400,PROV DI YOGYAKARTA,Tidak ada,2024,September,-0.1
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Oktober,0.09
3400,PROV DI YOGYAKARTA,Tidak ada,2024,November,0.25
3400,PROV DI YOGYAKARTA,Tidak ada,2024,Desember,0.46
3500,PROV JAWA TIMUR,Tidak ada,2024,Januari,-0.1
3500,PROV JAWA TIMUR,Tidak ada,2024,Februari,0.49
3500,PROV JAWA TIMUR,Tidak ada,2024,Maret,0.64
3500,PROV JAWA TIMUR,Tidak ada,2024,April,0.36
3500,PROV JAWA TIMUR,Tidak ada,2024,Mei,-0.21
3500,PROV JAWA TIMUR,Tidak ada,2024,Juni,-0.37
3500,PROV JAWA TIMUR,Tidak ada,2024,Juli,0.04
3500,PROV JAWA TIMUR,Tidak ada,2024,Agustus,-0.07
3500,PROV JAWA TIMUR,Tidak ada,2024,September,-0.12
3500,PROV JAWA TIMUR,Tidak ada,2024,Oktober,0.15
3500,PROV JAWA TIMUR,Tidak ada,2024,November,0.24
3500,PROV JAWA TIMUR,Tidak ada,2024,Desember,0.46
3600,PROV BANTEN,Tidak ada,2024,Januari,-0.04
3600,PROV BANTEN,Tidak ada,2024,Februari,0.52
3600,PROV BANTEN,Tidak ada,2024,Maret,0.98
3600,PROV BANTEN,Tidak ada,2024,April,0.41
3600,PROV BANTEN,Tidak ada,2024,Mei,-0.52
3600,PROV BANTEN,Tidak ada,2024,Juni,-0.08
3600,PROV BANTEN,Tidak ada,2024,Juli,-0.24
3600,PROV BANTEN,Tidak ada,2024,Agustus,0.01
3600,PROV BANTEN,Tidak ada,2024,September,-0.26
3600,PROV BANTEN,Tidak ada,2024,Oktober,0.14
3600,PROV BANTEN,Tidak ada,2024,November,0.45
3600,PROV BANTEN,Tidak ada,2024,Desember,0.5
5100,PROV BALI,Tidak ada,2024,Januari,-0.09
5100,PROV BALI,Tidak ada,2024,Februari,0.61
5100,PROV BALI,Tidak ada,2024,Maret,0.93
5100,PROV BALI,Tidak ada,2024,April,0.32
5100,PROV BALI,Tidak ada,2024,Mei,-0.1
5100,PROV BALI,Tidak ada,2024,Juni,-0.55
5100,PROV BALI,Tidak ada,2024,Juli,0.1
5100,PROV BALI,Tidak ada,2024,Agustus,0.1
5100,PROV BALI,Tidak ada,2024,September,0.13
5100,PROV BALI,Tidak ada,2024,Oktober,0.07
5100,PROV BALI,Tidak ada,2024,November,0.5
5100,PROV BALI,Tidak ada,2024,Desember,0.31
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Januari,0.04
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Februari,0.09
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Maret,0.87
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,April,0.06
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Mei,-0.41
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Juni,-0.26
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Juli,-0.35
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Agustus,0.06
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,September,0.09
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Oktober,0.09
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,November,0.56
5200,PROV NUSA TENGGARA BARAT,Tidak ada,2024,Desember,0.46
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Januari,0.97
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Februari,-0.16
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Maret,-0.14
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,April,0.31
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Mei,-0.24
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Juni,-0.23
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Juli,-0.32
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Agustus,-0.25
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,September,-0.03
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Oktober,0.26
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,November,0.19
5300,PROV NUSA TENGGARA TIMUR,Tidak ada,2024,Desember,0.82
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Januari,0.37
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Februari,0.08
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Maret,0.33
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,April,0.69
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Mei,0.16
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Juni,-0.29
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Juli,-0.45
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Agustus,-0.25
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,September,0.29
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Oktober,0.04
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,November,0.27
6100,PROV KALIMANTAN BARAT,Tidak ada,2024,Desember,0.46
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Januari,0.2
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Februari,-0.46
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Maret,0.66
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,April,0.73
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Mei,0.22
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Juni,-0.28
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Juli,-0.68
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Agustus,-0.39
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,September,0.07
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Oktober,0.14
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,November,0.36
6200,PROV KALIMANTAN TENGAH,Tidak ada,2024,Desember,0.48
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Januari,0.55
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Februari,-0.01
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Maret,0.62
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,April,0.71
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Mei,-0.01
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Juni,-0.32
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Juli,-0.44
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Agustus,-0.36
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,September,0.07
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Oktober,0.16
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,November,0.5
6300,PROV KALIMANTAN SELATAN,Tidak ada,2024,Desember,0.46
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Januari,0.25
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Februari,0.27
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Maret,0.34
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,April,0.7
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Mei,0.19
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Juni,-0.05
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Juli,-0.38
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Agustus,-0.12
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,September,0.06
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Oktober,-0.16
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,November,0.08
6400,PROV KALIMANTAN TIMUR,Tidak ada,2024,Desember,0.31
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Januari,0.05
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Februari,0.19
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Maret,0.42
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,April,0.39
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Mei,0.11
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Juni,-0.08
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Juli,-0.01
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Agustus,-0.19
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,September,-0.09
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Oktober,0.17
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,November,-0.12
6500,PROV KALIMANTAN UTARA,Tidak ada,2024,Desember,0.44
7100,PROV SULAWESI UTARA,Tidak ada,2024,Januari,-0.41
7100,PROV SULAWESI UTARA,Tidak ada,2024,Februari,-0.63
7100,PROV SULAWESI UTARA,Tidak ada,2024,Maret,1.07
7100,PROV SULAWESI UTARA,Tidak ada,2024,April,0.17
7100,PROV SULAWESI UTARA,Tidak ada,2024,Mei,-0.07
7100,PROV SULAWESI UTARA,Tidak ada,2024,Juni,0.47
7100,PROV SULAWESI UTARA,Tidak ada,2024,Juli,-0.11
7100,PROV SULAWESI UTARA,Tidak ada,2024,Agustus,-0.04
7100,PROV SULAWESI UTARA,Tidak ada,2024,September,-0.54
7100,PROV SULAWESI UTARA,Tidak ada,2024,Oktober,0.21
7100,PROV SULAWESI UTARA,Tidak ada,2024,November,0.41
7100,PROV SULAWESI UTARA,Tidak ada,2024,Desember,-0.07
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Januari,0.08
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Februari,0.45
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Maret,0.55
7200,PROV SULAWESI TENGAH,Tidak ada,2024,April,0.05
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Mei,0.07
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Juni,0.18
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Juli,-0.22
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Agustus,-0.25
7200,PROV SULAWESI TENGAH,Tidak ada,2024,September,0.07
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Oktober,0.01
7200,PROV SULAWESI TENGAH,Tidak ada,2024,November,-0.01
7200,PROV SULAWESI TENGAH,Tidak ada,2024,Desember,0.32
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Januari,0.36
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Februari,0.3
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Maret,0.38
7300,PROV SULAWESI SELATAN,Tidak ada,2024,April,0.15
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Mei,-0.1
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Juni,-0.26
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Juli,-0.18
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Agustus,-0.04
7300,PROV SULAWESI SELATAN,Tidak ada,2024,September,-0.09
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Oktober,0.15
7300,PROV SULAWESI SELATAN,Tidak ada,2024,November,0.17
7300,PROV SULAWESI SELATAN,Tidak ada,2024,Desember,0.38
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Januari,-0.03
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Februari,0.19
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Maret,0.62
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,April,0.47
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Mei,0.1
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Juni,-0.09
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Juli,-0.16
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Agustus,-0.27
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,September,-0.2
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Oktober,-0.17
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,November,0.29
7400,PROV SULAWESI TENGGARA,Tidak ada,2024,Desember,0.29
7500,PROV GORONTALO,Tidak ada,2024,Januari,-0.91
7500,PROV GORONTALO,Tidak ada,2024,Februari,-1.15
7500,PROV GORONTALO,Tidak ada,2024,Maret,0.81
7500,PROV GORONTALO,Tidak ada,2024,April,0.57
7500,PROV GORONTALO,Tidak ada,2024,Mei,0.3
7500,PROV GORONTALO,Tidak ada,2024,Juni,-0.14
7500,PROV GORONTALO,Tidak ada,2024,Juli,-0.95
7500,PROV GORONTALO,Tidak ada,2024,Agustus,-0.14
7500,PROV GORONTALO,Tidak ada,2024,September,0.39
7500,PROV GORONTALO,Tidak ada,2024,Oktober,-0.57
7500,PROV GORONTALO,Tidak ada,2024,November,0.46
7500,PROV GORONTALO,Tidak ada,2024,Desember,0.57
7600,PROV SULAWESI BARAT,Tidak ada,2024,Januari,0.08
7600,PROV SULAWESI BARAT,Tidak ada,2024,Februari,0.08
7600,PROV SULAWESI BARAT,Tidak ada,2024,Maret,0.43
7600,PROV SULAWESI BARAT,Tidak ada,2024,April,-0.27
7600,PROV SULAWESI BARAT,Tidak ada,2024,Mei,-0.07
7600,PROV SULAWESI BARAT,Tidak ada,2024,Juni,0.81
7600,PROV SULAWESI BARAT,Tidak ada,2024,Juli,-0.45
7600,PROV SULAWESI BARAT,Tidak ada,2024,Agustus,-0.13
7600,PROV SULAWESI BARAT,Tidak ada,2024,September,0.33
7600,PROV SULAWESI BARAT,Tidak ada,2024,Oktober,0.21
7600,PROV SULAWESI BARAT,Tidak ada,2024,November,-0.17
7600,PROV SULAWESI BARAT,Tidak ada,2024,Desember,0.66
8100,PROV MALUKU,Tidak ada,2024,Januari,0.19
8100,PROV MALUKU,Tidak ada,2024,Februari,-1.19
8100,PROV MALUKU,Tidak ada,2024,Maret,-0.46
8100,PROV MALUKU,Tidak ada,2024,April,0.29
8100,PROV MALUKU,Tidak ada,2024,Mei,1.89
8100,PROV MALUKU,Tidak ada,2024,Juni,1.33
8100,PROV MALUKU,Tidak ada,2024,Juli,-0.82
8100,PROV MALUKU,Tidak ada,2024,Agustus,-0.34
8100,PROV MALUKU,Tidak ada,2024,September,-0.07
8100,PROV MALUKU,Tidak ada,2024,Oktober,0.65
8100,PROV MALUKU,Tidak ada,2024,November,0.25
8100,PROV MALUKU,Tidak ada,2024,Desember,-0.41
8200,PROV MALUKU UTARA,Tidak ada,2024,Januari,-0.02
8200,PROV MALUKU UTARA,Tidak ada,2024,Februari,-0.42
8200,PROV MALUKU UTARA,Tidak ada,2024,Maret,0.48
8200,PROV MALUKU UTARA,Tidak ada,2024,April,0.44
8200,PROV MALUKU UTARA,Tidak ada,2024,Mei,0.59
8200,PROV MALUKU UTARA,Tidak ada,2024,Juni,0.16
8200,PROV MALUKU UTARA,Tidak ada,2024,Juli,-0.06
8200,PROV MALUKU UTARA,Tidak ada,2024,Agustus,0.08
8200,PROV MALUKU UTARA,Tidak ada,2024,September,0.56
8200,PROV MALUKU UTARA,Tidak ada,2024,Oktober,-1.05
8200,PROV MALUKU UTARA,Tidak ada,2024,November,0.43
8200,PROV MALUKU UTARA,Tidak ada,2024,Desember,0.31
9100,PROV PAPUA BARAT,Tidak ada,2024,Januari,0.63
9100,PROV PAPUA BARAT,Tidak ada,2024,Februari,0.13
9100,PROV PAPUA BARAT,Tidak ada,2024,Maret,0.5
9100,PROV PAPUA BARAT,Tidak ada,2024,April,0.17
9100,PROV PAPUA BARAT,Tidak ada,2024,Mei,1.35
9100,PROV PAPUA BARAT,Tidak ada,2024,Juni,-0.27
9100,PROV PAPUA BARAT,Tidak ada,2024,Juli,0.13
9100,PROV PAPUA BARAT,Tidak ada,2024,Agustus,0.31
9100,PROV PAPUA BARAT,Tidak ada,2024,September,-0.92
9100,PROV PAPUA BARAT,Tidak ada,2024,Oktober,-0.59
9100,PROV PAPUA BARAT,Tidak ada,2024,November,0.74
9100,PROV PAPUA BARAT,Tidak ada,2024,Desember,0.34
9200,PROV PAPUA BARAT DAYA,Tidak ada,2024,Januari,0.13
