province_code,province,area_type,year,period,value
1500,JAMBI,Tidak ada,2024,Januari,0.83
1500,JAMBI,Tidak ada,2024,Februari,0.96
1500,JAMBI,Tidak ada,2024,Maret,1.5
1500,JAMBI,Tidak ada,2024,April,1.68
1500,JAMBI,Tidak ada,2024,Mei,1.88
1500,JAMBI,Tidak ada,2024,Juni,1.74
1500,JAMBI,Tidak ada,2024,Juli,0.9
1500,JAMBI,Tidak ada,2024,Agustus,0.89
1500,JAMBI,Tidak ada,2024,September,0.72
1500,JAMBI,Tidak ada,2024,Oktober,0.75
1500,JAMBI,Tidak ada,2024,November,0.96
1500,JAMBI,Tidak ada,2024,Desember,1.43
1600,SUMATERA SELATAN,Tidak ada,2024,Januari,-0.08
1600,SUMATERA SELATAN,Tidak ada,2024,Februari,-0.07
1600,SUMATERA SELATAN,Tidak ada,2024,Maret,0.18
1600,SUMATERA SELATAN,Tidak ada,2024,April,0.61
1600,SUMATERA SELATAN,Tidak ada,2024,Mei,0.67
1600,SUMATERA SELATAN,Tidak ada,2024,Juni,0.64
1600,SUMATERA SELATAN,Tidak ada,2024,Juli,0.35
1600,SUMATERA SELATAN,Tidak ada,2024,Agustus,0.16
1600,SUMATERA SELATAN,Tidak ada,2024,September,0.04
1600,SUMATERA SELATAN,Tidak ada,2024,Oktober,0.12
1600,SUMATERA SELATAN,Tidak ada,2024,November,0.7
1600,SUMATERA SELATAN,Tidak ada,2024,Desember,1.2
1700,BENGKULU,Tidak ada,2024,Januari,0.15
1700,BENGKULU,Tidak ada,2024,Februari,0.94
1700,BENGKULU,Tidak ada,2024,Maret,1.16
1700,BENGKULU,Tidak ada,2024,April,1.29
1700,BENGKULU,Tidak ada,2024,Mei,1.6
1700,BENGKULU,Tidak ada,2024,Juni,1.56
1700,BENGKULU,Tidak ada,2024,Juli,0.85
1700,BENGKULU,Tidak ada,2024,Agustus,0.67
1700,BENGKULU,Tidak ada,2024,September,0.38
1700,BENGKULU,Tidak ada,2024,Oktober,0.3
1700,BENGKULU,Tidak ada,2024,November,0.49
1700,BENGKULU,Tidak ada,2024,Desember,0.84
1800,LAMPUNG,Tidak ada,2024,Januari,-0.19
1800,LAMPUNG,Tidak ada,2024,Februari,0.21
1800,LAMPUNG,Tidak ada,2024,Maret,0.56
1800,LAMPUNG,Tidak ada,2024,April,0.55
1800,LAMPUNG,Tidak ada,2024,Mei,0.64
1800,LAMPUNG,Tidak ada,2024,Juni,0.52
1800,LAMPUNG,Tidak ada,2024,Juli,0.37
1800,LAMPUNG,Tidak ada,2024,Agustus,0.43
1800,LAMPUNG,Tidak ada,2024,September,0.48
1800,LAMPUNG,Tidak ada,2024,Oktober,0.67
1800,LAMPUNG,Tidak ada,2024,November,1.1
1800,LAMPUNG,Tidak ada,2024,Desember,1.57
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Januari,0.13
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Februari,0.51
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Maret,0.55
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,April,1.09
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Mei,0.77
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Juni,0.46
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Juli,0.07
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Agustus,0.3
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,September,0.28
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Oktober,0.1
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,November,0.11
1900,KEP. BANGKA BELITUNG,Tidak ada,2024,Desember,0.75
2100,KEP. RIAU,Tidak ada,2024,Januari,0.51
2100,KEP. RIAU,Tidak ada,2024,Februari,0.29
2100,KEP. RIAU,Tidak ada,2024,Maret,0.75
2100,KEP. RIAU,Tidak ada,2024,April,0.81
2100,KEP. RIAU,Tidak ada,2024,Mei,1.18
2100,KEP. RIAU,Tidak ada,2024,Juni,1.46
2100,KEP. RIAU,Tidak ada,2024,Juli,1.01
2100,KEP. RIAU,Tidak ada,2024,Agustus,0.97
2100,KEP. RIAU,Tidak ada,2024,September,1.11
2100,KEP. RIAU,Tidak ada,2024,Oktober,1.17
2100,KEP. RIAU,Tidak ada,2024,November,1.41
2100,KEP. RIAU,Tidak ada,2024,Desember,2.09
3100,DKI JAKARTA,Tidak ada,2024,Januari,-0.19
3100,DKI JAKARTA,Tidak ada,2024,Februari,0.26
3100,DKI JAKARTA,Tidak ada,2024,Maret,0.63
3100,DKI JAKARTA,Tidak ada,2024,April,0.89
3100,DKI JAKARTA,Tidak ada,2024,Mei,0.79
3100,DKI JAKARTA,Tidak ada,2024,Juni,0.91
3100,DKI JAKARTA,Tidak ada,2024,Juli,0.85
3100,DKI JAKARTA,Tidak ada,2024,Agustus,0.89
3100,DKI JAKARTA,Tidak ada,2024,September,0.79
3100,DKI JAKARTA,Tidak ada,2024,Oktober,0.82
3100,DKI JAKARTA,Tidak ada,2024,November,1.1
3100,DKI JAKARTA,Tidak ada,2024,Desember,1.48
3200,JAWA BARAT,Tidak ada,2024,Januari,0.15
3200,JAWA BARAT,Tidak ada,2024,Februari,0.61
3200,JAWA BARAT,Tidak ada,2024,Maret,1.12
3200,JAWA BARAT,Tidak ada,2024,April,1.27
3200,JAWA BARAT,Tidak ada,2024,Mei,1.15
3200,JAWA BARAT,Tidak ada,2024,Juni,1.11
3200,JAWA BARAT,Tidak ada,2024,Juli,1.16
3200,JAWA BARAT,Tidak ada,2024,Agustus,1.23
3200,JAWA BARAT,Tidak ada,2024,September,1.02
3200,JAWA BARAT,Tidak ada,2024,Oktober,1.04
3200,JAWA BARAT,Tidak ada,2024,November,1.29
3200,JAWA BARAT,Tidak ada,2024,Desember,1.64
3300,JAWA TENGAH,Tidak ada,2024,Januari,-0.08
3300,JAWA TENGAH,Tidak ada,2024,Februari,0.49
3300,JAWA TENGAH,Tidak ada,2024,Maret,1.09
3300,JAWA TENGAH,Tidak ada,2024,April,1.29
3300,JAWA TENGAH,Tidak ada,2024,Mei,1.07
3300,JAWA TENGAH,Tidak ada,2024,Juni,0.79
3300,JAWA TENGAH,Tidak ada,2024,Juli,0.66
3300,JAWA TENGAH,Tidak ada,2024,Agustus,0.59
3300,JAWA TENGAH,Tidak ada,2024,September,0.64
3300,JAWA TENGAH,Tidak ada,2024,Oktober,0.83
3300,JAWA TENGAH,Tidak ada,2024,November,1.09
3300,JAWA TENGAH,Tidak ada,2024,Desember,1.67
3400,DI YOGYAKARTA,Tidak ada,2024,Januari,-0.02
3400,DI YOGYAKARTA,Tidak ada,2024,Februari,0.37
3400,DI YOGYAKARTA,Tidak ada,2024,Maret,0.8
3400,DI YOGYAKARTA,Tidak ada,2024,April,0.89
3400,DI YOGYAKARTA,Tidak ada,2024,Mei,0.81
3400,DI YOGYAKARTA,Tidak ada,2024,Juni,0.56
3400,DI YOGYAKARTA,Tidak ada,2024,Juli,0.53
3400,DI YOGYAKARTA,Tidak ada,2024,Agustus,0.58
3400,DI YOGYAKARTA,Tidak ada,2024,September,0.48
3400,DI YOGYAKARTA,Tidak ada,2024,Oktober,0.57
3400,DI YOGYAKARTA,Tidak ada,2024,November,0.82
3400,DI YOGYAKARTA,Tidak ada,2024,Desember,1.28
3500,JAWA TIMUR,Tidak ada,2024,Januari,-0.1
3500,JAWA TIMUR,Tidak ada,2024,Februari,0.39
3500,JAWA TIMUR,Tidak ada,2024,Maret,1.03
3500,JAWA TIMUR,Tidak ada,2024,April,1.39
3500,JAWA TIMUR,Tidak ada,2024,Mei,1.18
3500,JAWA TIMUR,Tidak ada,2024,Juni,0.81
3500,JAWA TIMUR,Tidak ada,2024,Juli,0.84
3500,JAWA TIMUR,Tidak ada,2024,Agustus,0.78
3500,JAWA TIMUR,Tidak ada,2024,September,0.65
3500,JAWA TIMUR,Tidak ada,2024,Oktober,0.81
3500,JAWA TIMUR,Tidak ada,2024,November,1.04
3500,JAWA TIMUR,Tidak ada,2024,Desember,1.51
3600,BANTEN,Tidak ada,2024,Januari,-0.04
3600,BANTEN,Tidak ada,2024,Februari,0.48
3600,BANTEN,Tidak ada,2024,Maret,1.46
3600,BANTEN,Tidak ada,2024,April,1.87
3600,BANTEN,Tidak ada,2024,Mei,1.35
3600,BANTEN,Tidak ada,2024,Juni,1.27
3600,BANTEN,Tidak ada,2024,Juli,1.03
3600,BANTEN,Tidak ada,2024,Agustus,1.04
3600,BANTEN,Tidak ada,2024,September,0.78
3600,BANTEN,Tidak ada,2024,Oktober,0.93
3600,BANTEN,Tidak ada,2024,November,1.38
3600,BANTEN,Tidak ada,2024,Desember,1.88
5100,BALI,Tidak ada,2024,Januari,-0.09
5100,BALI,Tidak ada,2024,Februari,0.52
5100,BALI,Tidak ada,2024,Maret,1.46
5100,BALI,Tidak ada,2024,April,1.78
5100,BALI,Tidak ada,2024,Mei,1.68
5100,BALI,Tidak ada,2024,Juni,1.12
5100,BALI,Tidak ada,2024,Juli,1.22
5100,BALI,Tidak ada,2024,Agustus,1.33
5100,BALI,Tidak ada,2024,September,1.46
5100,BALI,Tidak ada,2024,Oktober,1.53
5100,BALI,Tidak ada,2024,November,2.03
5100,BALI,Tidak ada,2024,Desember,2.34
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Januari,0.04
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Februari,0.12
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Maret,0.99
5200,NUSA TENGGARA BARAT,Tidak ada,2024,April,1.05
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Mei,0.63
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Juni,0.37
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Juli,0.02
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Agustus,0.08
5200,NUSA TENGGARA BARAT,Tidak ada,2024,September,0.17
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Oktober,0.26
5200,NUSA TENGGARA BARAT,Tidak ada,2024,November,0.81
5200,NUSA TENGGARA BARAT,Tidak ada,2024,Desember,1.28
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Januari,0.97
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Februari,0.81
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Maret,0.67
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,April,0.98
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Mei,0.74
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Juni,0.51
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Juli,0.19
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Agustus,-0.06
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,September,-0.09
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Oktober,0.17
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,November,0.36
5300,NUSA TENGGARA TIMUR,Tidak ada,2024,Desember,1.19
6100,KALIMANTAN BARAT,Tidak ada,2024,Januari,0.37
6100,KALIMANTAN BARAT,Tidak ada,2024,Februari,0.45
6100,KALIMANTAN BARAT,Tidak ada,2024,Maret,0.78
6100,KALIMANTAN BARAT,Tidak ada,2024,April,1.48
6100,KALIMANTAN BARAT,Tidak ada,2024,Mei,1.64
6100,KALIMANTAN BARAT,Tidak ada,2024,Juni,1.34
6100,KALIMANTAN BARAT,Tidak ada,2024,Juli,0.89
6100,KALIMANTAN BARAT,Tidak ada,2024,Agustus,0.64
6100,KALIMANTAN BARAT,Tidak ada,2024,September,0.93
6100,KALIMANTAN BARAT,Tidak ada,2024,Oktober,0.97
